variant_id,category,sample_min,enter_ratio,persistence_min,noise_sigma_mph,noise_seed,baseline_episode_id,link_id,matched,iou,variant_episode_id,delta_t0_min,delta_T2_min,delta_t3_min,delta_P_min
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-030-2025-06-03-E1,L405S-030,True,0.9694254998751907,noise_s1_r05:L405S-030:E2,-0.13059063333333334,0.0,1.4252281333333334,1.5558187666666679
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-030-2025-06-04-E1,L405S-030,True,0.9499620099375998,noise_s1_r05:L405S-030:E3,2.58053625,-5.0,0.26462393333333334,-2.3159123166666706
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-058-2025-06-03-E1,L405S-058,True,0.8629389414259185,noise_s1_r05:L405S-058:E1,19.6809817,10.0,-3.4401645666666667,-23.121146266666692
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-058-2025-06-04-E1,L405S-058,True,0.9929311437532717,noise_s1_r05:L405S-058:E2,-0.5042491833333334,10.0,-0.5867751499999999,-0.08252596666670442
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-058-2025-06-04-E2,L405S-058,True,0.9964178765240248,noise_s1_r05:L405S-058:E3,0.11183528333333334,0.0,0.10030768333333334,-0.01152760000000752
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-058-2025-06-05-E1,L405S-058,True,0.9866948953755574,noise_s1_r05:L405S-058:E4,1.8387852500000001,30.0,0.18080749999999998,-1.6579777500000148
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-115-2025-06-02-E1,L405S-115,True,0.9914861566989883,noise_s1_r05:L405S-115:E1,0.4462954333333334,5.0,-0.22533471666666666,-0.6716301500000066
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-115-2025-06-02-E2,L405S-115,True,0.981924142934836,noise_s1_r05:L405S-115:E2,-0.026527416666666668,0.0,0.9717118,0.9982392166666787
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-115-2025-06-03-E1,L405S-115,True,0.9971054695108139,noise_s1_r05:L405S-115:E3,-0.038528516666666665,0.0,-0.5840666,-0.5455380833333301
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-115-2025-06-04-E1,L405S-115,True,0.9987916924269377,noise_s1_r05:L405S-115:E4,-0.18594546666666664,-5.0,0.025295383333333334,0.21124085000002069
noise_s1_r05,noise,5,0.7,15,1.0,3772836808,L405S-115-2025-06-05-E1,L405S-115,True,0.9954072166551478,noise_s1_r05:L405S-115:E5,-0.24176925,5.0,0.48952333333333337,0.7312925833333406
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-012-2025-06-02-E1,L405S-012,True,0.9824157872944214,noise_s1_r06:L405S-012:E1,-2.4692694833333335,0.0,0.011062683333333333,2.4803321666666722
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-012-2025-06-03-E1,L405S-012,True,0.9935778570572479,noise_s1_r06:L405S-012:E2,0.7403734,0.0,-0.52651335,-1.2668867500000225
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-012-2025-06-03-E2,L405S-012,True,0.9647709869120742,noise_s1_r06:L405S-012:E3,0.74013985,0.0,0.17038811666666664,-0.5697517333333391
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-012-2025-06-04-E1,L405S-012,True,0.9997274909421361,noise_s1_r06:L405S-012:E4,-0.014256933333333333,0.0,-0.0261519,-0.011894966666634588
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-012-2025-06-05-E1,L405S-012,True,0.9958037230625725,noise_s1_r06:L405S-012:E5,-0.41103429999999996,0.0,0.28656418333333333,0.6975984833333282
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-02-E1,L405S-018,True,0.9650977254978595,noise_s1_r06:L405S-018:E1,0.6495985999999999,-5.0,0.10343055,-0.5461680499999988
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-03-E1,L405S-018,True,0.993865335940667,noise_s1_r06:L405S-018:E2,0.23958151666666666,0.0,0.30746495,0.06788343333334002
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-03-E2,L405S-018,True,0.9916110824640252,noise_s1_r06:L405S-018:E3,-0.7259664833333334,0.0,-0.4176515833333333,0.30831490000001516
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-04-E1,L405S-018,True,0.9618289423847073,noise_s1_r06:L405S-018:E4,0.6757956666666666,0.0,0.5920723333333334,-0.08372333333333426
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-05-E1,L405S-018,True,0.967915674020975,noise_s1_r06:L405S-018:E5,0.6192310666666666,0.0,-3.4835054833333334,-4.102736549999992
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-018-2025-06-05-E2,L405S-018,True,0.990105587020241,noise_s1_r06:L405S-018:E6,0.07808075,0.0,-0.2127192,-0.2907999499999958
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-028-2025-06-03-E1,L405S-028,True,0.9970641745828988,noise_s1_r06:L405S-028:E1,-0.15126008333333332,0.0,-0.030338516666666666,0.12092156666667186
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-028-2025-06-03-E2,L405S-028,True,0.9774785898078057,noise_s1_r06:L405S-028:E2,0.7547329333333334,0.0,-2.5425907166666666,-3.2973236499999903
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-028-2025-06-04-E1,L405S-028,True,0.9848233544468287,noise_s1_r06:L405S-028:E3,-0.8398376333333334,0.0,-0.697815,0.14202263333333853
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-028-2025-06-04-E2,L405S-028,True,0.9802091559717396,noise_s1_r06:L405S-028:E4,0.73817575,0.0,-1.16697645,-1.9051521999999865
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-028-2025-06-05-E1,L405S-028,True,0.977892852844535,noise_s1_r06:L405S-028:E5,1.2316281833333333,0.0,-0.5957980833333333,-1.827426266666663
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-030-2025-06-02-E1,L405S-030,True,0.9705143532104846,noise_s1_r06:L405S-030:E1,0.26396975,0.0,1.0583929666666667,0.7944232166666643
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-030-2025-06-03-E1,L405S-030,True,0.9814886609385297,noise_s1_r06:L405S-030:E2,-0.3493325666666667,0.0,0.58106085,0.9303934166666683
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-030-2025-06-04-E1,L405S-030,True,0.9097334367513594,noise_s1_r06:L405S-030:E3,5.098101766666667,-5.0,-0.01056845,-5.108670216666669
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-058-2025-06-03-E1,L405S-058,True,0.9534197076503886,noise_s1_r06:L405S-058:E1,-3.5617670166666664,-40.0,4.67986775,8.241634766666674
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-058-2025-06-04-E1,L405S-058,True,0.9966890905368242,noise_s1_r06:L405S-058:E2,-0.13633198333333332,0.0,-0.3734636333333333,-0.23713165000002867
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-058-2025-06-04-E2,L405S-058,True,0.9851381331726743,noise_s1_r06:L405S-058:E3,0.8021460499999999,0.0,-0.07652283333333335,-0.8786688833333378
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-058-2025-06-05-E1,L405S-058,True,0.9907364528293833,noise_s1_r06:L405S-058:E4,1.3842338666666667,5.0,0.020401633333333332,-1.3638322333333708
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-115-2025-06-02-E1,L405S-115,True,0.9949740815299412,noise_s1_r06:L405S-115:E1,0.1670134,5.0,0.23062449999999998,0.06361110000000281
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-115-2025-06-02-E2,L405S-115,True,0.9976665802543767,noise_s1_r06:L405S-115:E2,0.05511591666666667,-20.0,0.07158491666666666,0.016469000000001177
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-115-2025-06-03-E1,L405S-115,True,0.9987371064696406,noise_s1_r06:L405S-115:E3,0.16047430000000001,0.0,-0.11111741666666666,-0.2715917166666415
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-115-2025-06-04-E1,L405S-115,True,0.9954374311211254,noise_s1_r06:L405S-115:E4,-0.32968768333333337,0.0,0.47064545,0.8003331333333374
noise_s1_r06,noise,5,0.7,15,1.0,597409059,L405S-115-2025-06-05-E1,L405S-115,True,0.9945035334104556,noise_s1_r06:L405S-115:E5,-0.2978116,0.0,0.5781665166666666,0.875978116666678
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-012-2025-06-02-E1,L405S-012,True,0.9779643069516931,noise_s1_r07:L405S-012:E1,2.8960188833333333,0.0,0.1611088833333333,-2.7349099999999993
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-012-2025-06-03-E1,L405S-012,True,0.9933929279228547,noise_s1_r07:L405S-012:E2,1.0974815166666665,-5.0,-0.20588593333333333,-1.303367450000037
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-012-2025-06-03-E2,L405S-012,True,0.9774926977795108,noise_s1_r07:L405S-012:E3,0.06785916666666666,0.0,-0.5100288833333333,-0.5778880500000028
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-012-2025-06-04-E1,L405S-012,True,0.9721585904419876,noise_s1_r07:L405S-012:E4,-3.1114843166666666,0.0,1.1347867333333332,4.246271050000017
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-012-2025-06-05-E1,L405S-012,True,0.9775372064861791,noise_s1_r07:L405S-012:E5,-1.5163595,-5.0,-2.2362973,-0.7199377999999967
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-02-E1,L405S-018,True,0.94031626011119,noise_s1_r07:L405S-018:E1,-0.9205526666666667,-5.0,-0.41591443333333333,0.5046382333333344
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-03-E1,L405S-018,True,0.9338689374104304,noise_s1_r07:L405S-018:E2,-2.8597285,40.0,-3.2061613833333333,-0.34643288333332745
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-03-E2,L405S-018,True,0.9945470088157117,noise_s1_r07:L405S-018:E3,-0.5112377,0.0,-0.23096968333333334,0.28026801666666934
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-04-E1,L405S-018,True,0.9256675749530566,noise_s1_r07:L405S-018:E4,1.8145440333333334,0.0,0.6594474,-1.1550966333333346
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-05-E1,L405S-018,True,0.9993204958879751,noise_s1_r07:L405S-018:E5,-0.04042703333333333,0.0,0.04652265,0.08694968333333719
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-018-2025-06-05-E2,L405S-018,True,0.9201335459022976,noise_s1_r07:L405S-018:E6,-1.624283,0.0,0.9267603166666666,2.551043316666669
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-028-2025-06-03-E1,L405S-028,True,0.9980331728828117,noise_s1_r07:L405S-028:E1,0.10407358333333333,35.0,0.017323166666666667,-0.08675041666666328
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-028-2025-06-03-E2,L405S-028,True,0.9710490977562519,noise_s1_r07:L405S-028:E2,1.2200377833333333,15.0,3.1086147166666667,1.8885769333333524
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-028-2025-06-04-E1,L405S-028,True,0.9876130764709345,noise_s1_r07:L405S-028:E3,-0.6400717166666666,20.0,0.6201417333333333,1.2602134499999895
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-028-2025-06-04-E2,L405S-028,True,0.9933783335259848,noise_s1_r07:L405S-028:E4,0.5411212333333334,0.0,0.09695098333333334,-0.44417024999999555
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-028-2025-06-05-E1,L405S-028,True,0.9824692033977996,noise_s1_r07:L405S-028:E5,-1.3266456833333333,0.0,0.14834699999999998,1.4749926833333316
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-030-2025-06-02-E1,L405S-030,True,0.9968340939139646,noise_s1_r07:L405S-030:E1,-0.08193363333333334,-15.0,-0.05695851666666667,0.02497511666666341
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-030-2025-06-03-E1,L405S-030,True,0.9677850974819114,noise_s1_r07:L405S-030:E2,-0.8657453666666667,0.0,0.7763257833333334,1.6420711499999974
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-030-2025-06-04-E1,L405S-030,True,0.6421904935518693,noise_s1_r07:L405S-030:E3,20.2172527,0.0,-0.03311136666666667,-20.250364066666677
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-058-2025-06-03-E1,L405S-058,True,0.9547880027371479,noise_s1_r07:L405S-058:E1,-3.2556608000000002,15.0,4.732412083333333,7.988072883333341
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-058-2025-06-04-E1,L405S-058,True,0.9841499026830874,noise_s1_r07:L405S-058:E2,2.2565735,15.0,0.18470394999999998,-2.0718695500000095
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-058-2025-06-04-E2,L405S-058,True,0.9929990377175781,noise_s1_r07:L405S-058:E3,-0.3087779166666667,-10.0,0.10805383333333334,0.41683174999999517
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-058-2025-06-05-E1,L405S-058,True,0.9597739776977429,noise_s1_r07:L405S-058:E4,6.017628183333333,0.0,0.08443611666666667,-5.933192066666697
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-115-2025-06-02-E1,L405S-115,True,0.9825926768674256,noise_s1_r07:L405S-115:E1,0.08019163333333333,-5.0,1.3159237,1.2357320666666505
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-115-2025-06-02-E2,L405S-115,True,0.9928135431890334,noise_s1_r07:L405S-115:E2,-0.17336518333333334,5.0,0.21915391666666667,0.3925191000000017
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-115-2025-06-03-E1,L405S-115,True,0.9963566894285615,noise_s1_r07:L405S-115:E3,0.38168019999999997,10.0,-0.4018323833333334,-0.783512583333339
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-115-2025-06-04-E1,L405S-115,True,0.9966494925684909,noise_s1_r07:L405S-115:E4,0.3040067166666667,0.0,0.28197853333333334,-0.022028183333304696
noise_s1_r07,noise,5,0.7,15,1.0,1910950614,L405S-115-2025-06-05-E1,L405S-115,True,0.9924316655872549,noise_s1_r07:L405S-115:E5,-0.14405011666666667,30.0,1.0646420166666666,1.2086921333333667
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-012-2025-06-02-E1,L405S-012,True,0.9686298642240031,noise_s1_r08:L405S-012:E1,2.2363988666666668,0.0,-2.1106913,-4.347090166666661
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-012-2025-06-03-E1,L405S-012,True,0.993245708045449,noise_s1_r08:L405S-012:E2,1.0185009999999999,-5.0,-0.3139083,-1.3324093000000126
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-012-2025-06-03-E2,L405S-012,True,0.9702956732822323,noise_s1_r08:L405S-012:E3,-0.19768465,0.0,0.5883395,0.7860241499999998
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-012-2025-06-04-E1,L405S-012,True,0.9687124206384109,noise_s1_r08:L405S-012:E4,-4.033845333333334,0.0,0.7549988666666666,4.7888442000000175
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-012-2025-06-05-E1,L405S-012,True,0.9855199276071518,noise_s1_r08:L405S-012:E5,-2.1245718333333334,0.0,-0.30329053333333333,1.8212812999999795
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-02-E1,L405S-018,True,0.966323050978286,noise_s1_r08:L405S-018:E1,0.7032587166666667,0.0,0.020542166666666663,-0.6827165499999999
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-03-E1,L405S-018,True,0.9640909240323611,noise_s1_r08:L405S-018:E2,0.4324995333333333,0.0,-2.7585801166666664,-3.191079649999997
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-03-E2,L405S-018,True,0.9923921126270924,noise_s1_r08:L405S-018:E3,0.55795115,0.0,0.47730126666666667,-0.08064988333332579
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-04-E1,L405S-018,True,0.9412655486550824,noise_s1_r08:L405S-018:E4,-1.7896844833333332,0.0,0.2459949,2.035679383333333
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-05-E1,L405S-018,True,0.9603593053474234,noise_s1_r08:L405S-018:E5,-0.6274466833333334,-50.0,-4.46642195,-3.8389752666666688
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-018-2025-06-05-E2,L405S-018,True,0.9531236822811012,noise_s1_r08:L405S-018:E6,-0.9309797666666667,0.0,-0.49037105000000003,0.44060871666667056
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-028-2025-06-03-E1,L405S-028,True,0.993635935587212,noise_s1_r08:L405S-028:E1,-0.15279238333333334,35.0,-0.24087333333333336,-0.08808094999998684
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-028-2025-06-03-E2,L405S-028,True,0.9788479479219411,noise_s1_r08:L405S-028:E2,0.6048328333333333,0.0,2.5458553499999996,1.9410225166666972
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-028-2025-06-04-E1,L405S-028,True,0.9897004406573272,noise_s1_r08:L405S-028:E3,-0.7039434999999999,15.0,-0.33817759999999997,0.3657659000000013
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-028-2025-06-04-E2,L405S-028,True,0.9916897379434018,noise_s1_r08:L405S-028:E4,0.48835655,0.0,-0.3116252,-0.7999817499999873
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-028-2025-06-05-E1,L405S-028,True,0.983718500755889,noise_s1_r08:L405S-028:E5,-0.9838095833333333,0.0,0.38433096666666666,1.3681405500000077
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-030-2025-06-02-E1,L405S-030,True,0.934622661684347,noise_s1_r08:L405S-030:E1,0.33862631666666665,0.0,-2.5242004166666665,-2.862826733333337
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-030-2025-06-03-E1,L405S-030,True,0.9796424111991957,noise_s1_r08:L405S-030:E2,0.4891995,0.0,0.5257502166666667,0.03655071666667231
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-030-2025-06-04-E1,L405S-030,True,0.6800360205272193,noise_s1_r08:L405S-030:E3,17.752613049999997,-5.0,-0.3558691333333333,-18.10848218333334
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-058-2025-06-03-E1,L405S-058,True,0.9747888247477473,noise_s1_r08:L405S-058:E1,-3.0874740833333334,15.0,-1.2432961,1.844177983333335
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-058-2025-06-04-E1,L405S-058,True,0.9503078359179001,noise_s1_r08:L405S-058:E3,6.096563766666667,0.0,-1.5479875333333333,-7.644551300000035
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-058-2025-06-04-E2,L405S-058,True,0.995490485875877,noise_s1_r08:L405S-058:E4,-0.03152693333333333,0.0,0.236294,0.26782093333332924
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-058-2025-06-05-E1,L405S-058,True,0.9726559029449984,noise_s1_r08:L405S-058:E5,3.922913616666667,5.0,0.22898673333333336,-3.693926883333365
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-115-2025-06-02-E1,L405S-115,True,0.9876362959962106,noise_s1_r08:L405S-115:E1,-0.14646833333333334,0.0,0.8410748333333333,0.9875431666666623
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-115-2025-06-02-E2,L405S-115,True,0.9929976949953068,noise_s1_r08:L405S-115:E2,-0.16585056666666667,0.0,0.21653936666666668,0.38238993333334026
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-115-2025-06-03-E1,L405S-115,True,0.9978723215774858,noise_s1_r08:L405S-115:E3,0.07844823333333334,10.0,-0.3791199,-0.45756813333332147
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-115-2025-06-04-E1,L405S-115,True,0.9954331155258824,noise_s1_r08:L405S-115:E4,0.1844952,0.0,0.6157519833333333,0.4312567833333425
noise_s1_r08,noise,5,0.7,15,1.0,2700868119,L405S-115-2025-06-05-E1,L405S-115,True,0.9970784732550284,noise_s1_r08:L405S-115:E5,0.2741019,10.0,0.18949956666666665,-0.08460233333333456
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-012-2025-06-02-E1,L405S-012,True,0.8845118860885983,noise_s1_r09:L405S-012:E1,15.829180083333334,0.0,0.19727051666666667,-15.631909566666682
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-012-2025-06-03-E1,L405S-012,True,0.9926015731382426,noise_s1_r09:L405S-012:E2,-0.5602468166666666,0.0,0.91010835,1.4703551666666481
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-012-2025-06-03-E2,L405S-012,True,0.9586168232393458,noise_s1_r09:L405S-012:E3,-0.7586254333333333,0.0,-0.33530598333333334,0.42331944999999593
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-012-2025-06-04-E1,L405S-012,True,0.9795180703653679,noise_s1_r09:L405S-012:E4,-1.1099690833333333,0.0,1.9903902333333332,3.1003593166666654
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-012-2025-06-05-E1,L405S-012,True,0.9920225532333181,noise_s1_r09:L405S-012:E5,-0.6986258500000001,-5.0,0.63261765,1.33124350000001
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-02-E1,L405S-018,True,0.9630240783282394,noise_s1_r09:L405S-018:E1,0.43179503333333336,-5.0,0.37605431666666667,-0.05574071666666347
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-03-E1,L405S-018,True,0.9741609553333771,noise_s1_r09:L405S-018:E2,1.2347553333333332,0.0,1.0895997,-0.1451556333333448
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-03-E2,L405S-018,True,0.9987009201645011,noise_s1_r09:L405S-018:E3,0.1049887,0.0,0.07125766666666666,-0.03373103333333738
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-04-E1,L405S-018,True,0.9625875337706691,noise_s1_r09:L405S-018:E4,-0.97310675,0.0,-0.28381975,0.6892869999999962
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-05-E1,L405S-018,True,0.9926160555983117,noise_s1_r09:L405S-018:E5,0.18457425,0.0,0.76528775,0.5807135000000052
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-018-2025-06-05-E2,L405S-018,True,0.9715382110083185,noise_s1_r09:L405S-018:E6,0.7862140833333334,0.0,0.05176015,-0.7344539333333278
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-028-2025-06-03-E1,L405S-028,True,0.9834859746169936,noise_s1_r09:L405S-028:E1,0.38741651666666665,0.0,0.6421831833333334,0.25476666666667036
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-028-2025-06-03-E2,L405S-028,True,0.9931992903068431,noise_s1_r09:L405S-028:E2,-0.40728365,0.0,0.5952150833333333,1.0024987333333346
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-028-2025-06-04-E1,L405S-028,True,0.9846647736660081,noise_s1_r09:L405S-028:E3,1.3316413833333334,20.0,-0.20919908333333334,-1.5408404666666664
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-028-2025-06-04-E2,L405S-028,True,0.9874287446597381,noise_s1_r09:L405S-028:E4,1.03793165,0.0,-0.17223173333333333,-1.2101633833333159
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-028-2025-06-05-E1,L405S-028,True,0.9710153472552756,noise_s1_r09:L405S-028:E5,0.27830703333333334,0.0,2.180840133333333,1.9025331000000012
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-030-2025-06-02-E1,L405S-030,True,0.9845759788953411,noise_s1_r09:L405S-030:E1,0.5987515166666667,0.0,-0.07665530000000001,-0.675406816666666
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-030-2025-06-03-E1,L405S-030,True,0.9523974576531232,noise_s1_r09:L405S-030:E2,-0.6493762166666667,0.0,1.8162429666666666,2.4656191833333407
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-030-2025-06-04-E1,L405S-030,True,0.9597466210072031,noise_s1_r09:L405S-030:E3,-1.2085287333333334,0.0,1.1651760833333333,2.373704816666662
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-058-2025-06-03-E1,L405S-058,True,0.9816282862488367,noise_s1_r09:L405S-058:E1,2.07753805,0.0,1.0407490833333333,-1.0367889666666574
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-058-2025-06-04-E1,L405S-058,True,0.9971635240700683,noise_s1_r09:L405S-058:E2,0.3848623666666667,0.0,-0.05149588333333333,-0.4363582500000174
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-058-2025-06-04-E2,L405S-058,True,0.9896056894121407,noise_s1_r09:L405S-058:E3,-0.59212,0.0,0.028871116666666665,0.6209911166666626
noise_s1_r09,noise,5,0.7,15,1.0,1598690523,L405S-058-2025-06-05-E1,L405S-058,True,0.9906175840472545,noise_s1_r09:L405S-058:E4,-1.0728022166666666,-35.0,0.3631385833333333,1.4359407999999796
