link_id,from_node_id,to_node_id,tmc_code,corridor,road,direction,period,period_hours,bins_in_period,lanes,length_mi,links_sharing_this_tmc,free_speed_obs_p95_mph,free_speed_assign_mph,free_speed_diff_mph,observed_max_mph,assign_free_speed_impossible,cutoff_obs_mph,cutoff_assign_mph,lane_capacity_vphpl,mu_free_vph,mu_queued_vph,capacity_drop,V_assign_veh,V_throughput_obs_veh,V_demand_obs_veh,V_max_feasible_veh,V_from_assignment_veh,obs_volume_in_assignment,D_assign_vphpl,D_obs_vphpl,D_ratio,queued_bins,observation_weight,inside_window,below_lower,above_upper,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model,right_censored,speed_mae_episode_mph,speed_mae_period_mph
31823,35078,35076,110+58630,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.47,4,71.1965,63.0,-8.2,75.0,False,49.83755,47.25,1900.0,7600.0,,,16088.7625,0.0,0.0,45600.0,16088.7625,-1,670.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.29
31823,35078,35076,110+58630,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.47,4,71.1965,63.0,-8.2,75.0,False,49.83755,47.25,1900.0,7600.0,,,10179.5112,0.0,0.0,30400.0,10179.5112,-1,636.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.29
31829,35080,34902,110+58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,4,0.18,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,7600.0,,,15203.449,0.0,0.0,22800.0,15203.449,-1,1267.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
31829,35080,34902,110+58629,I66_EB,I-66,EASTBOUND,MD,6.0,24,4,0.18,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,7600.0,,,18235.495,0.0,0.0,45600.0,18235.495,-1,759.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
31829,35080,34902,110+58629,I66_EB,I-66,EASTBOUND,PM,4.0,16,4,0.18,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,7600.0,,,11732.9217,0.0,0.0,30400.0,11732.9217,-1,733.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
31833,35082,35080,110+58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.46,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,5700.0,,,12823.8315,0.0,0.0,17100.0,12823.8315,-1,1424.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
31833,35082,35080,110+58629,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.46,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,5700.0,,,13722.4707,0.0,0.0,34200.0,13722.4707,-1,762.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
31833,35082,35080,110+58629,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.46,10,72.0,63.0,-9.0,75.0,False,50.4,47.25,1900.0,5700.0,,,9513.2102,0.0,0.0,22800.0,9513.2102,-1,792.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32029,35177,34855,110+04178,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.14,3,67.7165,63.0,-4.72,70.58,False,47.40154999999999,47.25,1900.0,7600.0,,,9363.7247,0.0,0.0,22800.0,9363.7247,-1,780.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,0.55,0.55
32029,35177,34855,110+04178,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.14,3,67.7165,63.0,-4.72,70.58,False,47.40154999999999,47.25,1900.0,7600.0,,,21148.0482,10681.563361615128,10174.72384106775,44881.56336161513,10973.324358932252,-1,881.2,445.1,1.98,6,0.25,True,False,False,,,,,,,,,,,True,0.55,0.55
32029,35177,34855,110+04178,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.14,3,67.7165,63.0,-4.72,70.58,False,47.40154999999999,47.25,1900.0,7600.0,6771.335444795606,0.109034809895315,14995.3255,26357.756666635734,27078.65421975524,26357.756666635734,-12083.32871975524,-1,937.2,1647.4,0.569,16,1.0,False,True,False,795.5562686666667,1065.0,1178.8039189,6.387460837222222,24.70275362318841,820.2358760333334,1065.0,1440.0,,24.546214389479157,True,0.55,0.55
32031,35178,35179,110P04178,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.86,1,67.38,63.0,-4.38,70.96,False,47.166,47.25,1900.0,7600.0,,,8397.6361,0.0,0.0,22800.0,8397.6361,-1,699.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,True,6.4,6.4
32031,35178,35179,110P04178,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.86,1,67.38,63.0,-4.38,70.96,False,47.166,47.25,1900.0,7600.0,,,19205.2447,9405.253776468347,9288.010450391535,45505.25377646835,9917.234249608464,-1,800.2,391.9,2.042,5,0.2083,True,False,False,,,,,,,,,,,True,6.4,6.4
32031,35178,35179,110P04178,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.86,1,67.38,63.0,-4.38,70.96,False,47.166,47.25,1900.0,7600.0,7403.175595885631,0.0258979479097853,14328.9325,29210.549257073464,29607.489833638327,29210.549257073464,-15278.557333638326,-1,895.6,1825.7,0.491,16,1.0,False,True,False,811.2765456833333,1080.0,1172.4904363333333,6.020231510833335,33.48985507246376,916.6832227,1065.0,1440.0,,38.48070196014591,True,6.4,6.4
32032,35179,34867,110+04179,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.6,3,66.71,69.0,2.29,70.58,False,46.697,51.75,2000.0,8000.0,,,9684.1039,0.0,0.0,24000.0,9684.1039,-1,807.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,16.39
32032,35179,34867,110+04179,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.6,3,66.71,69.0,2.29,70.58,False,46.697,51.75,2000.0,8000.0,,,21502.9707,0.0,0.0,48000.0,21502.9707,-1,896.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,16.39
32032,35179,34867,110+04179,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.6,3,66.71,69.0,2.29,70.58,False,46.697,51.75,2000.0,8000.0,,,17982.9651,0.0,0.0,32000.0,17982.9651,-1,1123.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,16.39
32034,35180,35181,110P04179,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.93,1,68.25,63.0,-5.25,71.95,False,47.775,47.25,1900.0,7600.0,,,8100.0619,0.0,0.0,22800.0,8100.0619,-1,675.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.04
32034,35180,35181,110P04179,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.93,1,68.25,63.0,-5.25,71.95,False,47.775,47.25,1900.0,7600.0,,,17680.2577,0.0,0.0,45600.0,17680.2577,-1,736.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.04
32034,35180,35181,110P04179,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.93,1,68.25,63.0,-5.25,71.95,False,47.775,47.25,1900.0,7600.0,,,15122.2215,0.0,0.0,30400.0,15122.2215,-1,945.1,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.04
32035,35181,34879,110+04180,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.15,1,67.7765,63.0,-4.78,71.77,False,47.44355,47.25,1900.0,7600.0,,,8823.9543,0.0,0.0,22800.0,8823.9543,-1,735.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.9
32035,35181,34879,110+04180,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.15,1,67.7765,63.0,-4.78,71.77,False,47.44355,47.25,1900.0,7600.0,,,19403.1607,0.0,0.0,45600.0,19403.1607,-1,808.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.9
32035,35181,34879,110+04180,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.15,1,67.7765,63.0,-4.78,71.77,False,47.44355,47.25,1900.0,7600.0,,,16882.902,0.0,0.0,30400.0,16882.902,-1,1055.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.9
32037,35182,35183,110P04181,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,1.15,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,7600.0,,,8507.7619,0.0,0.0,22800.0,8507.7619,-1,709.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,11.29,12.06
32037,35182,35183,110P04181,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,1.15,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,7600.0,,,18424.9041,0.0,0.0,45600.0,18424.9041,-1,767.7,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,11.29,12.06
32037,35182,35183,110P04181,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,1.15,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,7600.0,7511.73871072587,0.0116133275360696,16316.3355,22508.62416365737,22498.05805501808,30108.62416365737,-6181.722555018079,-1,1019.8,1406.8,0.725,12,0.75,False,True,False,910.3098008666668,1035.0,1088.2248369666663,2.965250601666667,40.32753623188406,,,,,,False,11.29,12.06
32038,35183,35705,110P04181,I66_WB,I-66,WESTBOUND,AM,3.0,12,5,0.23,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,9500.0,,,9929.8559,0.0,0.0,28500.0,9929.8559,-1,662.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,2.83,5.67
32038,35183,35705,110P04181,I66_WB,I-66,WESTBOUND,MD,6.0,24,5,0.23,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,9500.0,,,22002.7391,0.0,0.0,57000.0,22002.7391,-1,733.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,2.83,5.67
32038,35183,35705,110P04181,I66_WB,I-66,WESTBOUND,PM,4.0,16,5,0.23,2,68.3265,63.0,-5.33,72.36,False,47.82854999999999,47.25,1900.0,9500.0,9389.673388407338,0.0116133275360696,18392.636,28135.780204571707,28169.297042648675,37635.78020457171,-9776.661042648677,-1,919.6,1406.8,0.654,12,0.75,False,True,False,910.3098008666668,1035.0,1088.2248369666663,2.965250601666667,40.32753623188406,934.0880676,1035.0,1079.376366,2.42147164,39.81000483807844,False,2.83,5.67
32041,35184,36674,110-58629,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.02,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,5700.0,,,5575.6803,0.0,0.0,17100.0,5575.6803,-1,619.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
32041,35184,36674,110-58629,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.02,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,5700.0,,,13276.281,0.0,0.0,34200.0,13276.281,-1,737.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
32041,35184,36674,110-58629,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.02,5,71.46,63.0,-8.46,73.46,False,50.02199999999999,47.25,1900.0,5700.0,,,12543.0868,0.0,0.0,22800.0,12543.0868,-1,1045.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,6.7
32042,35185,34898,110N58629,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.14,1,72.46,63.0,-9.46,76.39,False,50.722,47.25,1900.0,7600.0,,,7546.2355,0.0,0.0,22800.0,7546.2355,-1,628.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,17.65
32042,35185,34898,110N58629,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.14,1,72.46,63.0,-9.46,76.39,False,50.722,47.25,1900.0,7600.0,,,16200.4583,0.0,0.0,45600.0,16200.4583,-1,675.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,17.65
32042,35185,34898,110N58629,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.14,1,72.46,63.0,-9.46,76.39,False,50.722,47.25,1900.0,7600.0,,,16495.9747,0.0,0.0,30400.0,16495.9747,-1,1031.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,17.65
32044,35186,35187,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.49,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,6746.5451,0.0,0.0,18000.0,6746.5451,-1,749.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32044,35186,35187,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.49,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,13442.7135,0.0,0.0,36000.0,13442.7135,-1,746.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32044,35186,35187,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.49,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,12910.2884,0.0,0.0,24000.0,12910.2884,-1,1075.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32045,35187,34910,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.25,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,8440.1469,0.0,0.0,18000.0,8440.1469,-1,937.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32045,35187,34910,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.25,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,16040.7939,0.0,0.0,36000.0,16040.7939,-1,891.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32045,35187,34910,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.25,10,72.5265,69.0,-3.53,75.0,False,50.76855,51.75,2000.0,6000.0,,,15611.3843,0.0,0.0,24000.0,15611.3843,-1,1300.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32130,35233,34506,110+04174,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.08,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32130,35233,34506,110+04174,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.08,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32130,35233,34506,110+04174,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.08,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,7484.5323,0.0,0.0,16000.0,7484.5323,-1,935.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32133,35236,35240,110+04173,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.09,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32133,35236,35240,110+04173,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.09,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,0.0,0.0,0.0,48000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32133,35236,35240,110+04173,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.09,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,13422.6055,0.0,0.0,32000.0,13422.6055,-1,838.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32134,35237,35238,110P04173,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.17,1,66.763,75.0,8.24,72.68,True,46.7341,56.25,2000.0,8000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.94
32134,35237,35238,110P04173,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.17,1,66.763,75.0,8.24,72.68,True,46.7341,56.25,2000.0,8000.0,,,0.0,0.0,0.0,48000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.94
32134,35237,35238,110P04173,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.17,1,66.763,75.0,8.24,72.68,True,46.7341,56.25,2000.0,8000.0,,,13422.6055,0.0,0.0,32000.0,13422.6055,-1,838.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.94
32136,35238,35233,110+04174,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.31,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32136,35238,35233,110+04174,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.31,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32136,35238,35233,110+04174,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.31,2,64.99300000000001,75.0,10.01,71.04,True,45.4951,56.25,2000.0,4000.0,,,7484.5323,0.0,0.0,16000.0,7484.5323,-1,935.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.51
32140,35240,35237,110+04173,I66_WB,I-66,WESTBOUND,AM,3.0,12,4,0.15,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32140,35240,35237,110+04173,I66_WB,I-66,WESTBOUND,MD,6.0,24,4,0.15,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,0.0,0.0,0.0,48000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32140,35240,35237,110+04173,I66_WB,I-66,WESTBOUND,PM,4.0,16,4,0.15,3,65.1795,75.0,9.82,69.44,True,45.62565,56.25,2000.0,8000.0,,,13422.6055,0.0,0.0,32000.0,13422.6055,-1,838.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.06
32141,35241,34024,110+04122,I395_NB,I-395,NORTHBOUND,AM,3.0,12,4,0.38,4,66.5465,69.0,2.45,70.05,False,46.58254999999999,51.75,2000.0,8000.0,,,17265.7552,0.0,0.0,24000.0,17265.7552,-1,1438.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,15.56
32141,35241,34024,110+04122,I395_NB,I-395,NORTHBOUND,MD,6.0,24,4,0.38,4,66.5465,69.0,2.45,70.05,False,46.58254999999999,51.75,2000.0,8000.0,,,24028.2957,0.0,0.0,48000.0,24028.2957,-1,1001.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,15.56
32141,35241,34024,110+04122,I395_NB,I-395,NORTHBOUND,PM,4.0,16,4,0.38,4,66.5465,69.0,2.45,70.05,False,46.58254999999999,51.75,2000.0,8000.0,,,17263.9179,0.0,0.0,32000.0,17263.9179,-1,1079.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,15.56
32367,35319,34914,110+58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.39,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,14016.1928,0.0,0.0,18000.0,14016.1928,-1,1557.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32367,35319,34914,110+58629,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.39,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,15397.8275,0.0,0.0,36000.0,15397.8275,-1,855.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32367,35319,34914,110+58629,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.39,10,72.0,69.0,-3.0,75.0,False,50.4,51.75,2000.0,6000.0,,,10649.5931,0.0,0.0,24000.0,10649.5931,-1,887.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32368,35320,35322,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.17,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,8440.1469,0.0,0.0,18000.0,8440.1469,-1,937.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32368,35320,35322,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.17,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,16040.7939,0.0,0.0,36000.0,16040.7939,-1,891.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32368,35320,35322,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.17,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,15611.3843,0.0,0.0,24000.0,15611.3843,-1,1300.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32369,35322,34918,110-58628,I66_WB,I-66,WESTBOUND,AM,3.0,12,3,0.51,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,8440.1469,0.0,0.0,18000.0,8440.1469,-1,937.8,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32369,35322,34918,110-58628,I66_WB,I-66,WESTBOUND,MD,6.0,24,3,0.51,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,16040.7939,0.0,0.0,36000.0,16040.7939,-1,891.2,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32369,35322,34918,110-58628,I66_WB,I-66,WESTBOUND,PM,4.0,16,3,0.51,10,72.5265,75.0,2.47,75.0,False,50.76855,56.25,2000.0,6000.0,,,15611.3843,0.0,0.0,24000.0,15611.3843,-1,1300.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,9.41
32370,35323,35319,110+58629,I66_EB,I-66,EASTBOUND,AM,3.0,12,3,0.17,10,72.0,75.0,3.0,75.0,False,50.4,56.25,2000.0,6000.0,,,14016.1928,0.0,0.0,18000.0,14016.1928,-1,1557.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32370,35323,35319,110+58629,I66_EB,I-66,EASTBOUND,MD,6.0,24,3,0.17,10,72.0,75.0,3.0,75.0,False,50.4,56.25,2000.0,6000.0,,,15397.8275,0.0,0.0,36000.0,15397.8275,-1,855.4,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32370,35323,35319,110+58629,I66_EB,I-66,EASTBOUND,PM,4.0,16,3,0.17,10,72.0,75.0,3.0,75.0,False,50.4,56.25,2000.0,6000.0,,,10649.5931,0.0,0.0,24000.0,10649.5931,-1,887.5,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.56
32551,35465,35466,110P04174,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.49,2,64.58,75.0,10.42,71.19,True,45.206,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.58
32551,35465,35466,110P04174,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.49,2,64.58,75.0,10.42,71.19,True,45.206,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.58
32551,35465,35466,110P04174,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.49,2,64.58,75.0,10.42,71.19,True,45.206,56.25,2000.0,4000.0,,,3690.5262,0.0,0.0,16000.0,3690.5262,-1,461.3,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,2.58
32552,35466,34513,110+04175,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.65,1,65.6665,75.0,9.33,72.13,True,45.96655,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.75
32552,35466,34513,110+04175,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.65,1,65.6665,75.0,9.33,72.13,True,45.96655,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.75
32552,35466,34513,110+04175,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.65,1,65.6665,75.0,9.33,72.13,True,45.96655,56.25,2000.0,4000.0,,,4908.8713,0.0,0.0,16000.0,4908.8713,-1,613.6,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,1.75
32573,35483,34841,110P04175,I66_WB,I-66,WESTBOUND,AM,3.0,12,2,0.7,1,66.7965,75.0,8.2,70.13,True,46.75755,56.25,2000.0,4000.0,,,0.0,0.0,0.0,12000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.54
32573,35483,34841,110P04175,I66_WB,I-66,WESTBOUND,MD,6.0,24,2,0.7,1,66.7965,75.0,8.2,70.13,True,46.75755,56.25,2000.0,4000.0,,,0.0,0.0,0.0,24000.0,0.0,-1,0.0,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.54
32573,35483,34841,110P04175,I66_WB,I-66,WESTBOUND,PM,4.0,16,2,0.7,1,66.7965,75.0,8.2,70.13,True,46.75755,56.25,2000.0,4000.0,,,1383.339,0.0,0.0,16000.0,1383.339,-1,172.9,0.0,,0,0.0,True,False,False,,,,,,,,,,,False,,8.54
32581,35488,34114,110P04120,I395_NB,I-395,NORTHBOUND,AM,3.0,12,3,0.68,2,65.65,63.0,-2.65,69.59,False,45.955,47.25,1900.0,5700.0,5115.111791527111,0.1026119663987524,15020.3429,10501.11799034089,11605.468811220191,14776.11799034089,3414.8740887798085,-1,1668.9,1166.8,1.43,9,0.75,False,False,True,391.1743736166666,495.0,621.8318958166667,3.844292036666667,16.186666666666667,424.4007833,495.0,612.6334377833333,,16.11735827050946,True,2.05,2.05
32581,35488,34114,110P04120,I395_NB,I-395,NORTHBOUND,MD,6.0,24,3,0.68,2,65.65,63.0,-2.65,69.59,False,45.955,47.25,1900.0,5700.0,,,18825.2518,7941.315564639908,7499.043463699718,33591.31556463991,11326.20833630028,-1,1045.8,441.2,2.371,6,0.25,True,False,False,,,,,,,,,,,True,2.05,2.05
32581,35488,34114,110P04120,I395_NB,I-395,NORTHBOUND,PM,4.0,16,3,0.68,2,65.65,63.0,-2.65,69.59,False,45.955,47.25,1900.0,5700.0,5114.273154010724,0.1027590957875922,15481.5335,19652.556882591467,20474.58937823253,19652.556882591467,-4993.05587823253,-1,1290.1,1637.7,0.788,16,1.0,False,True,False,889.1827372833334,1050.0,1140.6613812833334,4.191310733333333,18.105652173913043,913.2886480666668,1035.0,1440.0,,17.59840881766824,True,2.05,2.05
