tmc_code,t_min,speed,speed_smoothed,corridor,facility,miles,net_lanes,net_link_id,free_speed,capacity_vphpl,cutoff,q_vphpl
110+04123,375,57.456,56.18022222222222,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2152.8038027208936
110+04123,390,50.27066666666666,48.79888888888888,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2199.5678118039978
110+04123,405,38.669999999999995,41.90533333333333,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2154.4824246812022
110+04123,420,36.775333333333336,35.775555555555556,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2062.1168096191077
110+04123,435,31.881333333333334,29.98866666666667,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1935.7606949541762
110+04123,450,21.30933333333333,24.867555555555555,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1792.907271934672
110+04123,465,21.412,23.695333333333334,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1755.9281069306367
110+04123,480,28.36466666666667,26.612222222222226,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1844.9307905871883
110+04123,495,30.06,29.06888888888889,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1912.2803445935465
110+04123,510,28.782,29.206888888888887,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1915.8630103947485
110+04123,525,28.778666666666666,31.316444444444446,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1968.0106484402752
110+04123,540,36.38866666666667,38.096222222222224,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2102.295454672443
110+04123,555,49.12133333333333,45.669555555555554,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2187.7379906892006
110+04123,570,51.498666666666665,52.00488888888889,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2194.0406345377514
110+04123,585,55.394666666666666,55.75355555555556,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2159.1490002740243
110+04123,600,60.367333333333335,56.54066666666666,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2147.0072842254976
110+04123,615,53.86,55.79533333333333,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2158.5517802523773
110+04123,630,53.15866666666667,53.32622222222222,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2185.659007389403
110+04123,645,52.96,53.39511111111111,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2185.1128336530314
110+04123,660,54.06666666666667,53.092222222222226,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2187.431068748435
110+04123,675,52.25,53.288666666666664,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2185.952043987182
110+04123,690,53.54933333333334,53.583333333333336,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2183.5629833134217
110+04123,705,54.95066666666666,56.120000000000005,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2153.732823461875
110+04123,720,59.86,58.32622222222222,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2111.8023582056608
110+04123,735,60.168,60.67133333333334,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2045.6502470429177
110+04123,750,61.986,61.35466666666667,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2021.0183255542383
110+04123,765,61.91,62.27844444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1982.9281894200872
110+04123,780,62.93933333333334,62.592222222222226,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1968.5720866226197
110+04123,795,62.92733333333333,62.59755555555555,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1968.3213101632741
110+04123,810,61.926,62.47422222222222,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1974.0618693238307
110+04123,825,62.56933333333333,62.27044444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1983.2842148841662
110+04123,840,62.316,61.81977777777778,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2002.5795534964977
110+04123,855,60.574,61.35777777777778,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2020.8996806247574
110+04123,870,61.18333333333333,60.786,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2041.7087397747646
110+04123,885,60.60066666666667,60.47444444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2052.2465061323883
110+04123,900,59.63933333333333,60.01577777777778,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2066.807040419101
110+04123,915,59.80733333333333,59.59444444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2079.2439214980163
110+04123,930,59.336666666666666,57.644000000000005,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2126.602252871382
110+04123,945,53.788000000000004,54.31355555555556,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2176.7297186609435
110+04123,960,49.816,49.897555555555556,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2199.8550900028436
110+04123,975,46.08866666666667,46.550666666666665,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2192.622703559055
110+04123,990,43.74733333333334,45.12777777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2184.1642305084783
110+04123,1005,45.547333333333334,44.81244444444445,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2181.8892480179375
110+04123,1020,45.14266666666666,44.67822222222222,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2180.877976523775
110+04123,1035,43.34466666666666,42.32266666666666,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2159.106490985423
110+04123,1050,38.48066666666667,39.568,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2124.5416305637436
110+04123,1065,36.87866666666666,37.462222222222216,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2091.9308904641375
110+04123,1080,37.02733333333333,37.24977777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2088.35412653039
110+04123,1095,37.843333333333334,40.64355555555556,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2139.158082473275
110+04123,1110,47.059999999999995,45.12444444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2184.140926393464
110+04123,1125,50.47,51.74511111111111,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2195.239869293475
110+04123,1140,57.705333333333336,56.343333333333334,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2150.231238621017
110+04123,1155,60.85466666666667,59.74577777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2074.876433204272
110+04123,1170,60.67733333333333,61.074222222222225,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2031.465499109173
110+04123,1185,61.690666666666665,61.49288888888888,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2015.6873942810296
110+04123,1200,62.11066666666667,61.774,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2004.4586845420145
110+04123,1215,61.52066666666666,62.08844444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1991.2542016533166
110+04123,1230,62.634,62.22577777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1985.2631240051928
110+04123,1245,62.52266666666666,62.401999999999994,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1977.3673181182712
110+04123,1260,62.04933333333334,61.81444444444444,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,2002.799225729157
110+04123,1275,60.87133333333333,62.07866666666666,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1991.6754500546217
110+04123,1290,63.315333333333335,62.416,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1976.729767626643
110+04123,1305,63.06133333333333,63.504,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1922.096788142249
110+04123,1320,64.13533333333334,63.96377777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1895.591894644923
110+04123,1335,64.69466666666666,64.418,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1867.0462336874027
110+04123,1350,64.424,64.72866666666667,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1846.0059313667048
110+04123,1365,65.06733333333334,64.89288888888889,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1834.3376639866133
110+04123,1380,65.18733333333333,64.80177777777777,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1840.8598014378658
110+04123,1395,64.15066666666667,64.498,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1861.7521571310972
110+04123,1410,64.156,64.18644444444445,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1881.91028710235
110+04123,1425,64.25266666666667,64.20433333333334,I-395 NB,GP,0.924456,4,28025,70.0,2200.0,49.0,1880.7856114915166
110+04124,0,66.08333333333333,64.564,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1857.3208631424143
110+04124,15,63.04466666666667,63.532000000000004,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1920.5461320761294
110+04124,30,61.467999999999996,62.595333333333336,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1968.4258284603184
110+04124,45,63.27333333333333,62.538000000000004,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1971.1085741597615
110+04124,60,62.87266666666667,62.546,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1970.735829692105
110+04124,75,61.492,62.17777777777778,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1987.3730021825013
110+04124,90,62.16866666666667,61.598444444444446,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2011.5328342437886
110+04124,105,61.13466666666667,61.049777777777784,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2032.3533101410492
110+04124,120,59.846,61.49244444444444,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2015.7047329529094
110+04124,135,63.49666666666667,61.803777777777775,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2003.2379801192417
110+04124,150,62.068666666666665,62.57511111111111,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1969.3751021262306
110+04124,165,62.16,61.890222222222214,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1999.65948814499
110+04124,180,61.442,62.88155555555554,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1954.6262541839792
110+04124,195,65.04266666666666,64.65822222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1850.8924837046388
110+04124,210,67.49,66.60222222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1683.6320427355085
110+04124,225,67.274,67.75822222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1533.727350904687
110+04124,240,68.51066666666667,68.30177777777777,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1438.0077051532833
110+04124,255,69.12066666666666,68.17955555555555,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1461.5780996245778
110+04124,270,66.90733333333334,67.98822222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1495.9324662153845
110+04124,285,67.93666666666667,67.31555555555555,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1597.8679859386764
110+04124,300,67.10266666666668,66.81866666666667,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1659.4996826890315
110+04124,315,65.41666666666667,65.5128888888889,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1786.4459088188569
110+04124,330,64.01933333333334,63.50377777777779,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1922.1090633002984
110+04124,345,61.07533333333333,61.788000000000004,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2003.8855313986637
110+04124,360,60.26933333333333,59.28355555555555,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2087.8786873331787
110+04124,375,56.506,54.72955555555556,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2172.2302753767826
110+04124,390,47.413333333333334,46.82555555555556,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2193.9054381696337
110+04124,405,36.55733333333333,39.007333333333335,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2116.3692103528906
110+04124,420,33.05133333333333,34.74733333333333,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2042.3685600818428
110+04124,435,34.63333333333333,31.423999999999996,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1970.5381783603327
110+04124,450,26.587333333333333,28.098666666666663,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1886.49314592137
110+04124,465,23.075333333333333,25.540222222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1813.3864161807728
110+04124,480,26.958000000000002,27.215777777777777,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1862.1090586730882
110+04124,495,31.613999999999997,29.796666666666667,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1930.9365556285443
110+04124,510,30.817999999999998,31.665555555555557,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1976.1683870604397
110+04124,525,32.56466666666667,36.356,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2072.7412522259547
110+04124,540,45.68533333333333,42.894222222222226,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2165.0724546119945
110+04124,555,50.43266666666667,50.75,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2198.5539655571633
110+04124,570,56.132,55.09266666666667,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2167.9261753590927
110+04124,585,58.71333333333334,58.285777777777774,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2112.729659739516
110+04124,600,60.01199999999999,59.10644444444444,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2092.6011014182236
110+04124,615,58.594,59.273555555555554,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2088.1490682822173
110+04124,630,59.214666666666666,59.23422222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2089.2081912043077
110+04124,645,59.894,60.13177777777778,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2063.228040394116
110+04124,660,61.28666666666666,60.28644444444444,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2058.3481777137513
110+04124,675,59.678666666666665,59.00066666666666,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2095.355313135098
110+04124,690,56.03666666666666,56.05111111111111,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2154.781930385616
110+04124,705,52.438,55.86933333333334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2157.481245308768
110+04124,720,59.13333333333333,56.96622222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2139.626538439859
110+04124,735,59.32733333333333,59.553555555555555,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2080.4052701283276
110+04124,750,60.2,59.73111111111111,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2075.3045273996363
110+04124,765,59.666000000000004,60.50755555555556,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2051.1521311452584
110+04124,780,61.656666666666666,60.69622222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2044.8010522865306
110+04124,795,60.766,60.73844444444445,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2043.352453323101
110+04124,810,59.79266666666667,60.67400000000001,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2045.5594286016674
110+04124,825,61.46333333333334,60.638222222222225,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2046.7745875440037
110+04124,840,60.65866666666667,60.52022222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2050.731894782055
110+04124,855,59.43866666666667,60.064444444444455,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2065.3138502092074
110+04124,870,60.096000000000004,59.098222222222226,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2092.8169483558986
110+04124,885,57.76,57.717999999999996,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2125.081429324614
110+04124,900,55.298,56.39844444444444,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2149.3432542760374
110+04124,915,56.13733333333334,56.336222222222226,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2150.3451224388905
110+04124,930,57.57333333333334,56.33822222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2150.3131086323037
110+04124,945,55.303999999999995,55.98777777777777,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2155.7337036612853
110+04124,960,55.086,55.11044444444445,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2167.7062047636464
110+04124,975,54.94133333333333,55.23066666666667,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2166.195641034538
110+04124,990,55.66466666666667,54.407333333333334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2175.754812481004
110+04124,1005,52.616,51.096888888888884,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2197.624236181908
110+04124,1020,45.01,45.02822222222222,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2183.461337738446
110+04124,1035,37.458666666666666,39.163333333333334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2118.680731419425
110+04124,1050,35.02133333333334,35.81311111111111,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2062.815707592688
110+04124,1065,34.95933333333333,35.43533333333334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2055.713258736647
110+04124,1080,36.32533333333333,36.785555555555554,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2080.358464972161
110+04124,1095,39.072,41.291555555555554,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2147.2777755540646
110+04124,1110,48.477333333333334,44.81288888888889,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2181.892554208828
110+04124,1125,46.88933333333333,50.56688888888889,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2198.9499929298877
110+04124,1140,56.333999999999996,54.334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2176.5191109397697
110+04124,1155,59.778666666666666,58.36533333333333,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2110.8994574707212
110+04124,1170,58.983333333333334,60.148,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2062.7220429068266
110+04124,1185,61.682,61.1188888888889,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,2029.833916204952
110+04124,1200,62.69133333333333,62.318000000000005,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1981.1606789720724
110+04124,1215,62.580666666666666,62.8691111111111,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1955.2406754827311
110+04124,1230,63.33533333333333,62.787777777777784,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1959.2235643150734
110+04124,1245,62.44733333333333,62.74666666666666,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1961.2153493784176
110+04124,1260,62.45733333333333,62.028,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1993.847147752644
110+04124,1275,61.17933333333334,62.46355555555556,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1974.5526435388945
110+04124,1290,63.754,62.29177777777778,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1982.3337325937803
110+04124,1305,61.942,63.42022222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1926.6895410241993
110+04124,1320,64.56466666666667,63.48822222222223,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1922.9670908726926
110+04124,1335,63.958,64.13266666666667,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1885.2680957460966
110+04124,1350,63.87533333333333,64.12733333333334,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1885.5992172561441
110+04124,1365,64.54866666666666,64.65266666666666,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1851.2749040953383
110+04124,1380,65.534,64.7808888888889,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1842.3379783362109
110+04124,1395,64.26,64.87244444444444,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1835.8118584547462
110+04124,1410,64.82333333333334,64.86466666666666,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1836.3710580260206
110+04124,1425,65.51066666666667,65.167,I-395 NB,GP,0.3436,4,28294,70.0,2200.0,49.0,1813.9502440744723
110+04126,0,61.89266666666666,60.936,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2036.4387460684288
110+04126,15,59.97933333333334,60.55377777777778,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2049.614384551276
110+04126,30,59.78933333333334,59.99222222222223,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2067.525471323605
110+04126,45,60.208,59.803111111111114,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2073.1929563897756
110+04126,60,59.412000000000006,59.17933333333334,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2090.6745726373906
110+04126,75,57.918,58.958666666666666,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2096.4353747048485
110+04126,90,59.546,59.058666666666674,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2093.851191355659
110+04126,105,59.712,59.95422222222222,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2068.6785705125835
110+04126,120,60.60466666666666,61.181333333333335,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2027.532616414421
110+04126,135,63.22733333333334,61.89044444444445,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1999.6502217055718
110+04126,150,61.839333333333336,61.442888888888895,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2017.6299629495809
110+04126,165,59.26200000000001,60.084,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2064.7104581570725
110+04126,180,59.150666666666666,60.33844444444444,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,2056.679364869481
110+04126,195,62.602666666666664,62.02444444444444,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1993.9988496532535
110+04126,210,64.32,63.40977777777778,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1927.2572329132431
110+04126,225,63.306666666666665,64.65422222222222,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1851.1678695881994
110+04126,240,66.336,65.67288888888889,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1772.9867050838695
110+04126,255,67.376,65.97777777777777,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1745.9105153777607
110+04126,270,64.22133333333333,66.2208888888889,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1722.8421339821425
110+04126,285,67.06533333333333,65.49688888888889,I-395 NB,GP,0.082891,4,26423,70.0,2200.0,49.0,1787.765166267552
